sub,cond,date,V1,Handling,Offer,Choice,RT,Experiment.Time,Block,HandleTime,TravelTime,condCode
395,cogTask,21022018,56,10,20,1,9.9992561340332,964.359627008438,3,12,8,2
395,cogTask,21022018,57,10,20,1,10.0159499645233,984.42661690712,3,12,8,2
395,cogTask,21022018,58,10,4,0,0.311263799667358,994.78880906105,3,12,8,2
395,cogTask,21022018,59,10,4,0,0.301475048065186,1003.12896490097,3,12,8,2
395,cogTask,21022018,60,10,8,1,9.99941611289978,1021.16059303284,3,12,8,2
395,cogTask,21022018,61,10,8,0,0.369933128356934,1031.58153104782,3,12,8,2
395,cogTask,21022018,62,10,20,1,9.9992880821228,1049.61099290848,3,12,8,2
395,cogTask,21022018,63,10,8,0,0.356088876724243,1060.01816987991,3,12,8,2
395,cogTask,21022018,64,10,20,1,10.0159900188446,1078.06145095825,3,12,8,2
395,cogTask,21022018,65,10,4,0,1.98514294624329,1090.09755706787,3,12,8,2
395,cogTask,21022018,66,10,8,1,10.0004410743713,1108.1297519207,3,12,8,2
395,cogTask,21022018,67,10,20,1,9.99918389320374,1128.17893195152,3,12,8,2
395,cogTask,21022018,68,10,4,0,0.317634105682373,1138.54758095741,3,12,8,2
395,cogTask,21022018,69,10,4,0,0.318228006362915,1146.89825797081,3,12,8,2
395,cogTask,21022018,70,10,8,0,0.402390956878662,1155.33237290382,3,12,8,2
395,cogTask,21022018,71,10,20,1,10.0166888237,1173.38046002388,3,12,8,2
395,cogTask,21022018,72,10,20,1,10.0161070823669,1193.44661998749,3,12,8,2
395,cogTask,21022018,73,10,4,0,1.41983485221863,1204.91743588448,3,12,8,2
395,cogTask,21022018,74,10,8,0,0.399262189865112,1213.34717702866,3,12,8,2
395,cogTask,21022018,75,10,8,1,10.0159480571747,1231.39723300934,3,12,8,2
395,cogTask,21022018,76,10,20,1,9.9993360042572,1251.44755291939,3,12,8,2
395,cogTask,21022018,77,10,4,0,0.251146078109741,1261.79958796501,3,12,8,2
395,cogTask,21022018,78,10,20,1,10.0160191059113,1279.84796404839,3,12,8,2
395,cogTask,21022018,79,14,20,1,14.0165209770203,1327.26537108421,4,16,4,2
395,cogTask,21022018,80,14,4,0,0.303571939468384,1333.6196038723,4,16,4,2
395,cogTask,21022018,81,14,4,0,0.300221920013428,1337.94997692108,4,16,4,2
395,cogTask,21022018,82,14,8,1,14.0003781318665,1355.98365402222,4,16,4,2
395,cogTask,21022018,83,14,8,0,0.284409046173096,1362.31804490089,4,16,4,2
395,cogTask,21022018,84,14,20,1,13.9992220401764,1380.34958291054,4,16,4,2
395,cogTask,21022018,85,14,20,1,13.999382019043,1400.39989900589,4,16,4,2
395,cogTask,21022018,86,14,4,0,0.283745050430298,1406.73463106155,4,16,4,2
395,cogTask,21022018,87,14,20,1,14.0160689353943,1424.78365588188,4,16,4,2
395,cogTask,21022018,88,14,8,0,0.362682104110718,1431.19703602791,4,16,4,2
395,cogTask,21022018,89,14,4,0,0.285039186477661,1435.51929402351,4,16,4,2
395,cogTask,21022018,90,14,8,1,13.9993088245392,1453.5507838726,4,16,4,2
395,cogTask,21022018,91,14,4,0,0.350867986679077,1459.95250988007,4,16,4,2
395,cogTask,21022018,92,14,4,0,0.619562149047852,1464.60452103615,4,16,4,2
395,cogTask,21022018,93,14,8,1,13.9992878437042,1482.63456106186,4,16,4,2
395,cogTask,21022018,94,14,20,1,14.0169548988342,1502.70244193077,4,16,4,2
395,cogTask,21022018,95,14,8,0,0.285917043685913,1509.03800702095,4,16,4,2
395,cogTask,21022018,96,14,20,1,13.9993181228638,1527.0686340332,4,16,4,2
395,cogTask,21022018,97,14,4,0,0.335699081420898,1533.45522403717,4,16,4,2
395,cogTask,21022018,98,14,8,1,14.0004858970642,1551.48677492142,4,16,4,2
395,cogTask,21022018,99,14,20,1,13.9994459152222,1571.53597187996,4,16,4,2
395,cogTask,21022018,100,14,4,0,0.291231870651245,1577.87791609764,4,16,4,2
395,cogTask,21022018,101,14,8,0,2.10011386871338,1584.00368690491,4,16,4,2
395,cogTask,21022018,102,14,20,1,14.0158751010895,1602.05302000046,4,16,4,2
395,cogTask,21022018,103,14,20,1,13.9995481967926,1622.10349702835,4,16,4,2
395,cogTask,21022018,104,14,8,0,1.46979808807373,1629.62415504456,4,16,4,2
395,cogTask,21022018,105,14,4,0,0.285233020782471,1633.93951892853,4,16,4,2
395,cogTask,21022018,106,14,4,0,0.470173120498657,1638.44138407707,4,16,4,2
395,cogTask,21022018,107,14,20,1,13.9993860721588,1656.47074103355,4,16,4,2
395,cogTask,21022018,108,14,8,0,0.299199819564819,1662.82077908516,4,16,4,2
395,cogTask,21022018,109,14,4,0,1.40123987197876,1668.25630688667,4,16,4,2
395,cogTask,21022018,110,14,20,1,13.9994051456451,1686.28780603409,4,16,4,2
395,cogTask,21022018,111,14,20,1,13.9989218711853,1706.33772492409,4,16,4,2
395,cogTask,21022018,112,14,8,1,13.9998180866241,1726.38853096962,4,16,4,2
395,cogTask,21022018,113,2,8,1,1.99984908103943,1740.22205805779,5,4,16,2
395,cogTask,21022018,114,2,20,1,2.01595687866211,1760.28930592537,5,4,16,2
395,cogTask,21022018,115,2,8,1,1.99916887283325,1780.33932709694,5,4,16,2
395,cogTask,21022018,116,2,20,1,1.99932312965393,1800.38964796066,5,4,16,2
395,cogTask,21022018,117,2,4,1,2.01581501960754,1820.45664596558,5,4,16,2
395,cogTask,21022018,118,2,4,1,2.00007081031799,1840.50781607628,5,4,16,2
395,cogTask,21022018,119,2,20,1,2.01611614227295,1860.57420897484,5,4,16,2
395,cogTask,21022018,120,2,4,1,2.00026488304138,1880.62531709671,5,4,16,2
395,cogTask,21022018,121,2,8,1,1.99903202056885,1900.67449688911,5,4,16,2
395,cogTask,21022018,122,2,4,1,1.9992048740387,1920.72487306595,5,4,16,2
395,cogTask,21022018,123,2,8,1,2.00012111663818,1940.77608799934,5,4,16,2
395,cogTask,21022018,124,2,20,1,1.99992609024048,1960.8263399601,5,4,16,2
395,cogTask,21022018,125,2,20,1,1.99911904335022,1980.87578892708,5,4,16,2
395,cogTask,21022018,126,2,8,1,1.99920201301575,2000.92611908913,5,4,16,2
395,cogTask,21022018,127,2,8,1,1.99923992156982,2020.97644996643,5,4,16,2
395,cogTask,21022018,128,2,4,1,1.99914503097534,2041.02671694756,5,4,16,2
395,cogTask,21022018,129,2,4,1,2.00033593177795,2061.07824492455,5,4,16,2
395,cogTask,21022018,130,2,20,1,2.01673102378845,2081.14489889145,5,4,16,2
395,cogTask,21022018,131,2,8,1,1.99905800819397,2101.19434404373,5,4,16,2
395,cogTask,21022018,132,2,4,1,2.0003981590271,2121.24573898315,5,4,16,2
395,cogTask,21022018,133,2,20,1,2.01681709289551,2141.31274294853,5,4,16,2
395,cogTask,21022018,134,10,4,0,0.266172885894775,2165.67880988121,6,12,8,2
395,cogTask,21022018,135,10,8,1,9.99930810928345,2183.71231603622,6,12,8,2
395,cogTask,21022018,136,10,8,1,10.0171539783478,2203.78043699265,6,12,8,2
395,cogTask,21022018,137,10,4,0,0.437769889831543,2214.26808190346,6,12,8,2
395,cogTask,21022018,138,10,20,1,9.99931216239929,2232.29645204544,6,12,8,2
395,cogTask,21022018,139,10,20,1,9.99922490119934,2252.34672093391,6,12,8,2
395,cogTask,21022018,140,10,4,0,0.844491958618164,2263.24240493774,6,12,8,2
395,cogTask,21022018,141,10,8,1,10.0159809589386,2281.29725599289,6,12,8,2
395,cogTask,21022018,142,10,20,1,9.99945306777954,2301.34751105309,6,12,8,2
395,cogTask,21022018,143,10,4,0,0.302583932876587,2311.70074295998,6,12,8,2
395,cogTask,21022018,144,10,8,1,10.0160059928894,2329.74802207947,6,12,8,2
395,cogTask,21022018,145,10,20,1,10.0160191059113,2349.81503796577,6,12,8,2
395,cogTask,21022018,146,10,20,1,10.0003869533539,2369.86642599106,6,12,8,2
395,cogTask,21022018,147,10,4,0,0.335747957229614,2380.2520699501,6,12,8,2
395,cogTask,21022018,148,10,20,1,10.0005130767822,2398.28354692459,6,12,8,2
395,cogTask,21022018,149,10,8,1,10.0158801078796,2418.34923195839,6,12,8,2
395,cogTask,21022018,150,10,8,1,9.99922299385071,2438.39941692352,6,12,8,2
395,cogTask,21022018,151,10,4,0,3.28462600708008,2451.73493695259,6,12,8,2
395,cogTask,21022018,152,10,8,1,9.99918293952942,2469.76624798775,6,12,8,2
395,cogTask,21022018,153,10,4,0,0.384183883666992,2480.20147204399,6,12,8,2
395,cogTask,21022018,154,10,4,0,0.484776973724365,2488.71868395805,6,12,8,2
395,cogTask,21022018,155,10,20,1,10.0158989429474,2506.76652097702,6,12,8,2
395,cogTask,21022018,156,10,20,1,10.0158410072327,2526.83331298828,6,12,8,2
395,cogTask,21022018,157,10,8,1,9.99912619590759,2546.88348603249,6,12,8,2
395,cogTask,21022018,158,10,20,1,9.99910402297974,2566.93353104591,6,12,8,2
395,cogTask,21022018,159,10,20,1,9.99910116195679,2586.98369002342,6,12,8,2
397,pheasy,15032018,1,2,4,0,0.128879070281982,7.17070198059082,1,4,16,4
397,pheasy,15032018,2,2,8,1,2.01929497718811,25.2275640964508,1,4,16,4
397,pheasy,15032018,3,2,20,1,2.01913785934448,45.3107831478119,1,4,16,4
397,pheasy,15032018,4,2,8,1,2.02229499816895,65.3973050117493,1,4,16,4
397,pheasy,15032018,5,2,20,1,2.02380084991455,85.4821960926056,1,4,16,4
397,pheasy,15032018,6,2,4,1,2.01942801475525,105.611035108566,1,4,16,4
397,pheasy,15032018,7,2,4,1,2.01894211769104,125.693711042404,1,4,16,4
397,pheasy,15032018,8,2,20,1,2.01884388923645,145.760291099548,1,4,16,4
397,pheasy,15032018,9,2,8,1,2.01915311813354,165.827068090439,1,4,16,4
397,pheasy,15032018,10,2,20,1,2.01896286010742,185.910416126251,1,4,16,4
397,pheasy,15032018,11,2,8,1,2.01902890205383,205.993678092957,1,4,16,4
397,pheasy,15032018,12,2,4,1,2.01907300949097,226.060036182404,1,4,16,4
397,pheasy,15032018,13,2,4,1,2.01933979988098,246.127467155457,1,4,16,4
397,pheasy,15032018,14,2,4,1,2.01879715919495,266.210148096085,1,4,16,4
397,pheasy,15032018,15,2,20,1,2.0190098285675,286.276944160461,1,4,16,4
397,pheasy,15032018,16,2,8,1,2.01962399482727,306.362116098404,1,4,16,4
397,pheasy,15032018,17,2,8,1,2.01908707618713,326.444857120514,1,4,16,4
397,pheasy,15032018,18,2,20,1,2.01944494247437,346.529259204865,1,4,16,4
397,pheasy,15032018,19,2,8,1,2.01928997039795,366.611757040024,1,4,16,4
397,pheasy,15032018,20,2,4,1,2.01964902877808,386.69530415535,1,4,16,4
397,pheasy,15032018,21,2,8,1,2.01962804794312,406.778731107712,1,4,16,4
397,pheasy,15032018,22,14,8,0,1.01900291442871,432.310294151306,2,16,4,4
397,pheasy,15032018,23,14,4,0,1.01873588562012,437.359791994095,2,16,4,4
397,pheasy,15032018,24,14,20,1,14.0226190090179,455.413685083389,2,16,4,4
397,pheasy,15032018,25,14,20,1,14.0293819904327,475.503841161728,2,16,4,4
397,pheasy,15032018,26,14,4,0,1.02095079421997,482.578678131104,2,16,4,4
397,pheasy,15032018,27,14,8,0,1.02375602722168,487.698132038116,2,16,4,4
397,pheasy,15032018,28,14,4,0,1.02123093605042,492.745740175247,2,16,4,4
397,pheasy,15032018,29,14,20,1,14.0228359699249,510.797164201736,2,16,4,4
397,pheasy,15032018,30,14,4,0,1.01906585693359,517.876456022263,2,16,4,4
397,pheasy,15032018,31,14,20,1,14.0222821235657,535.929896116257,2,16,4,4
397,pheasy,15032018,32,14,8,0,1.01915407180786,543.009896039963,2,16,4,4
397,pheasy,15032018,33,14,8,0,1.01869583129883,548.05975317955,2,16,4,4
397,pheasy,15032018,34,14,4,0,1.0189688205719,553.109892129898,2,16,4,4
397,pheasy,15032018,35,14,20,1,14.0224299430847,571.163459062576,2,16,4,4
397,pheasy,15032018,36,14,8,0,1.01924204826355,578.243184089661,2,16,4,4
397,pheasy,15032018,37,14,20,1,14.0231029987335,596.296521186829,2,16,4,4
397,pheasy,15032018,38,14,4,0,1.01875400543213,603.375879049301,2,16,4,4
397,pheasy,15032018,39,14,8,0,1.01857590675354,608.426043987274,2,16,4,4
397,pheasy,15032018,40,14,20,1,14.0226149559021,626.480247020721,2,16,4,4
397,pheasy,15032018,41,14,20,1,14.0220808982849,646.56227517128,2,16,4,4
397,pheasy,15032018,42,14,4,0,7.13024115562439,659.754460096359,2,16,4,4
397,pheasy,15032018,43,14,8,0,1.01894307136536,664.809770107269,2,16,4,4
397,pheasy,15032018,44,14,4,0,1.01876020431519,669.859584093094,2,16,4,4
397,pheasy,15032018,45,14,8,0,1.02100706100464,674.911847114563,2,16,4,4
397,pheasy,15032018,46,14,20,1,14.0219180583954,692.96285700798,2,16,4,4
397,pheasy,15032018,47,14,4,0,1.01914811134338,700.043275117874,2,16,4,4
397,pheasy,15032018,48,14,4,0,0.752896070480347,704.827048063278,2,16,4,4
397,pheasy,15032018,49,14,8,0,0.410060882568359,709.267638206482,2,16,4,4
397,pheasy,15032018,50,14,8,0,1.01895499229431,714.326502084732,2,16,4,4
397,pheasy,15032018,51,14,20,1,14.0222971439362,732.379878997803,2,16,4,4
397,pheasy,15032018,52,14,8,0,0.113312005996704,738.555282115936,2,16,4,4
397,pheasy,15032018,53,14,4,0,0.0504350662231445,742.642395019531,2,16,4,4
397,pheasy,15032018,54,14,20,1,14.022087097168,760.697861194611,2,16,4,4
397,pheasy,15032018,55,14,20,1,14.0220119953156,780.780491113663,2,16,4,4
397,pheasy,15032018,56,14,8,0,1.81609797477722,788.658311128616,2,16,4,4
397,pheasy,15032018,57,14,4,0,1.0188319683075,793.710888147354,2,16,4,4
397,pheasy,15032018,58,14,8,0,1.01887106895447,798.761152982712,2,16,4,4
397,pheasy,15032018,59,14,20,1,14.0219478607178,816.814149141312,2,16,4,4
397,pheasy,15032018,60,14,20,1,14.0218260288239,836.89692902565,2,16,4,4
397,pheasy,15032018,61,14,4,0,0.503982067108154,843.463043212891,2,16,4,4
397,pheasy,15032018,62,10,8,1,10.03297996521,864.156481981277,3,12,8,4
397,pheasy,15032018,63,10,4,0,1.02375912666321,875.231347084045,3,12,8,4
397,pheasy,15032018,64,10,20,1,10.0213429927826,893.278519153595,3,12,8,4
397,pheasy,15032018,65,10,8,1,10.0254209041595,913.366015195847,3,12,8,4
397,pheasy,15032018,66,10,20,1,10.0213148593903,933.445016145706,3,12,8,4
397,pheasy,15032018,67,10,4,0,1.01894903182983,944.525866031647,3,12,8,4
397,pheasy,15032018,68,10,4,0,1.0190110206604,953.576155185699,3,12,8,4
397,pheasy,15032018,69,10,20,1,10.0209901332855,971.628257036209,3,12,8,4
397,pheasy,15032018,70,10,8,1,10.0211789608002,991.711480140686,3,12,8,4
397,pheasy,15032018,71,10,8,1,10.0228052139282,1011.79654312134,3,12,8,4
397,pheasy,15032018,72,10,20,1,10.0212531089783,1031.87825107574,3,12,8,4
397,pheasy,15032018,73,10,4,0,1.01949214935303,1042.96000504494,3,12,8,4
397,pheasy,15032018,74,10,20,1,10.0212240219116,1061.01165318489,3,12,8,4
397,pheasy,15032018,75,10,20,1,10.0215728282928,1081.09559011459,3,12,8,4
397,pheasy,15032018,76,10,4,0,1.03508591651917,1092.19096302986,3,12,8,4
397,pheasy,15032018,77,10,8,0,1.02170586585999,1101.24531817436,3,12,8,4
397,pheasy,15032018,78,10,4,0,1.02142095565796,1110.29502511024,3,12,8,4
397,pheasy,15032018,79,10,8,1,10.0215969085693,1128.34496212006,3,12,8,4
397,pheasy,15032018,80,10,4,0,1.01881289482117,1139.42620301247,3,12,8,4
397,pheasy,15032018,81,10,8,1,10.0241730213165,1157.48105311394,3,12,8,4
397,pheasy,15032018,82,10,8,1,10.0189988613129,1177.55910420418,3,12,8,4
397,pheasy,15032018,83,10,20,1,10.0202679634094,1197.6270570755,3,12,8,4
397,pheasy,15032018,84,10,20,1,10.0211410522461,1217.71122121811,3,12,8,4
397,pheasy,15032018,85,10,4,0,1.02525186538696,1228.79909515381,3,12,8,4
397,pheasy,15032018,86,10,4,0,1.02184295654297,1237.84547114372,3,12,8,4
397,pheasy,15032018,87,10,4,0,1.01869106292725,1246.89219808578,3,12,8,4
397,pheasy,15032018,88,10,8,1,10.0207839012146,1264.94430208206,3,12,8,4
397,pheasy,15032018,89,2,20,1,2.01951003074646,1287.70903420448,4,4,16,4
397,pheasy,15032018,90,2,4,1,2.01897788047791,1307.87563109398,4,4,16,4
397,pheasy,15032018,91,2,8,1,2.0187668800354,1327.94209098816,4,4,16,4
397,pheasy,15032018,92,2,4,1,2.02872800827026,1348.01883220673,4,4,16,4
397,pheasy,15032018,93,2,20,1,2.01861596107483,1368.0919470787,4,4,16,4
397,pheasy,15032018,94,2,8,1,2.0191650390625,1388.15912508965,4,4,16,4
397,pheasy,15032018,95,2,4,1,2.0185980796814,1408.2256090641,4,4,16,4
397,pheasy,15032018,96,2,8,1,2.01909613609314,1428.29233002663,4,4,16,4
397,pheasy,15032018,97,2,20,1,2.01881980895996,1448.61362814903,4,4,16,4
397,pheasy,15032018,98,2,20,1,2.01894116401672,1468.68030309677,4,4,16,4
397,pheasy,15032018,99,2,4,1,2.01890397071838,1488.7468931675,4,4,16,4
397,pheasy,15032018,100,2,8,1,2.01884603500366,1508.8302052021,4,4,16,4
397,pheasy,15032018,101,2,8,1,2.02310395240784,1528.90084600449,4,4,16,4
397,pheasy,15032018,102,2,4,1,2.02328515052795,1548.98431301117,4,4,16,4
397,pheasy,15032018,103,2,8,1,2.01885485649109,1569.06321716309,4,4,16,4
397,pheasy,15032018,104,2,4,1,2.01893401145935,1589.14693808556,4,4,16,4
397,pheasy,15032018,105,2,20,1,2.01887583732605,1609.21341919899,4,4,16,4
397,pheasy,15032018,106,2,20,1,2.01894903182983,1629.29702806473,4,4,16,4
397,pheasy,15032018,107,2,4,1,2.01862907409668,1649.37964200974,4,4,16,4
397,pheasy,15032018,108,2,20,1,2.01894497871399,1669.44678401947,4,4,16,4
397,pheasy,15032018,109,2,20,1,2.01891589164734,1689.53005719185,4,4,16,4
397,pheasy,15032018,110,14,20,1,14.0214471817017,1727.83315610886,5,16,4,4
397,pheasy,15032018,111,14,4,0,1.01892399787903,1734.91325211525,5,16,4,4
397,pheasy,15032018,112,14,20,1,14.0213129520416,1752.96582698822,5,16,4,4
397,pheasy,15032018,113,14,8,0,1.01889491081238,1760.04651498795,5,16,4,4
397,pheasy,15032018,114,14,8,0,1.01854801177979,1765.09624099731,5,16,4,4
397,pheasy,15032018,115,14,4,0,1.01888489723206,1770.14667916298,5,16,4,4
397,pheasy,15032018,116,14,8,0,1.02114415168762,1775.19890999794,5,16,4,4
397,pheasy,15032018,117,14,4,0,1.01912403106689,1780.24724698067,5,16,4,4
397,pheasy,15032018,118,14,20,1,14.0208179950714,1798.43173098564,5,16,4,4
397,pheasy,15032018,119,14,4,0,1.01845192909241,1805.51265501976,5,16,4,4
397,pheasy,15032018,120,14,8,0,1.0204930305481,1810.56479120255,5,16,4,4
397,pheasy,15032018,121,14,20,1,14.0220191478729,1828.61643099785,5,16,4,4
397,pheasy,15032018,122,14,20,1,14.021203994751,1848.69896602631,5,16,4,4
397,pheasy,15032018,123,14,4,0,1.01907801628113,1855.7801630497,5,16,4,4
397,pheasy,15032018,124,14,8,0,1.01833415031433,1860.82934713364,5,16,4,4
397,pheasy,15032018,125,14,20,1,14.0340049266815,1878.89500403404,5,16,4,4
397,pheasy,15032018,126,14,4,0,1.01883006095886,1885.9632871151,5,16,4,4
397,pheasy,15032018,127,14,8,0,1.01870107650757,1891.01297998428,5,16,4,4
397,pheasy,15032018,128,14,4,0,1.01891398429871,1896.06328201294,5,16,4,4
397,pheasy,15032018,129,14,8,0,1.01922416687012,1901.11346912384,5,16,4,4
397,pheasy,15032018,130,14,8,0,1.01888298988342,1906.16318321228,5,16,4,4
397,pheasy,15032018,131,14,20,1,14.0217509269714,1924.21603798866,5,16,4,4
397,pheasy,15032018,132,14,20,1,14.0214440822601,1944.2987511158,5,16,4,4
397,pheasy,15032018,133,14,4,0,1.01886701583862,1951.37947201729,5,16,4,4
397,pheasy,15032018,134,14,8,0,1.01874494552612,1956.42955803871,5,16,4,4
397,pheasy,15032018,135,14,8,0,1.01844692230225,1961.47947502136,5,16,4,4
397,pheasy,15032018,136,14,20,1,14.0215818881989,1979.53250312805,5,16,4,4
397,pheasy,15032018,137,14,4,0,1.01865816116333,1986.61172413826,5,16,4,4
397,pheasy,15032018,138,14,4,0,1.01872611045837,1991.6629550457,5,16,4,4
397,pheasy,15032018,139,14,20,1,14.0209019184113,2009.71481204033,5,16,4,4
397,pheasy,15032018,140,14,20,1,14.0212500095367,2029.79980921745,5,16,4,4
397,pheasy,15032018,141,14,8,0,1.0195620059967,2036.88183021545,5,16,4,4
397,pheasy,15032018,142,14,4,0,1.02148008346558,2041.93375205994,5,16,4,4
397,pheasy,15032018,143,14,4,0,1.02160310745239,2046.98352003098,5,16,4,4
397,pheasy,15032018,144,14,8,0,1.01854705810547,2052.02854919434,5,16,4,4
397,pheasy,15032018,145,14,20,1,14.021194934845,2070.08205199242,5,16,4,4
397,pheasy,15032018,146,14,8,0,1.01891493797302,2077.16315102577,5,16,4,4
397,pheasy,15032018,147,14,4,0,1.01806497573853,2082.21148514748,5,16,4,4
397,pheasy,15032018,148,14,20,1,14.0266261100769,2100.27068901062,5,16,4,4
397,pheasy,15032018,149,14,4,0,1.01857900619507,2107.34604406357,5,16,4,4
397,pheasy,15032018,150,14,20,1,14.0212049484253,2125.39868402481,5,16,4,4
397,pheasy,15032018,151,10,4,0,1.01895785331726,2139.04643416405,6,12,8,4
397,pheasy,15032018,152,10,20,1,10.0200810432434,2157.09747505188,6,12,8,4
397,pheasy,15032018,153,10,8,1,10.0207018852234,2177.18127012253,6,12,8,4
397,pheasy,15032018,154,10,8,1,10.0210530757904,2197.26502919197,6,12,8,4
397,pheasy,15032018,155,10,20,1,10.020879983902,2217.34792900085,6,12,8,4
397,pheasy,15032018,156,10,4,0,1.01923394203186,2228.4298992157,6,12,8,4
397,pheasy,15032018,157,10,20,1,10.0198421478271,2246.48033308983,6,12,8,4
397,pheasy,15032018,158,10,4,0,1.01856207847595,2257.56225705147,6,12,8,4
397,pheasy,15032018,159,10,20,1,10.0207688808441,2275.6144721508,6,12,8,4
397,pheasy,15032018,160,10,8,1,10.0209939479828,2295.69794201851,6,12,8,4
397,pheasy,15032018,161,10,8,1,10.0301599502563,2315.79061102867,6,12,8,4
397,pheasy,15032018,162,10,4,0,1.01890897750854,2326.86258101463,6,12,8,4
397,pheasy,15032018,163,10,4,0,1.01890206336975,2335.91258120537,6,12,8,4
397,pheasy,15032018,164,10,8,1,10.0203440189362,2353.96410417557,6,12,8,4
397,pheasy,15032018,165,10,20,1,10.0237939357758,2374.05060219765,6,12,8,4
397,pheasy,15032018,166,10,4,0,1.02500200271606,2385.13484406471,6,12,8,4
397,pheasy,15032018,167,10,20,1,10.0239429473877,2403.18390798569,6,12,8,4
397,pheasy,15032018,168,10,8,1,10.0300948619843,2423.27345514297,6,12,8,4
397,pheasy,15032018,169,10,20,0,1.02087616920471,2434.34873509407,6,12,8,4
397,pheasy,15032018,170,10,8,1,10.0241401195526,2452.40208721161,6,12,8,4
397,pheasy,15032018,171,10,4,0,1.021399974823,2463.48312401772,6,12,8,4
397,pheasy,15032018,172,10,4,0,1.02124810218811,2472.53246212006,6,12,8,4
397,pheasy,15032018,173,10,20,1,10.021035194397,2490.58227109909,6,12,8,4
397,pheasy,15032018,174,10,8,1,10.0210509300232,2510.66555809975,6,12,8,4
397,pheasy,15032018,175,10,4,0,1.01881289482117,2521.747205019,6,12,8,4
397,pheasy,15032018,176,10,8,1,10.0208599567413,2539.79879117012,6,12,8,4
397,pheasy,15032018,177,10,4,0,1.01962304115295,2550.8809401989,6,12,8,4
398,phys,20022018,1,10,20,1,10.0254671573639,17.0747170448303,1,12,8,3
398,phys,20022018,2,10,4,1,10.0214591026306,37.154247045517,1,12,8,3
398,phys,20022018,3,10,4,0,1.0210599899292,48.2379920482635,1,12,8,3
398,phys,20022018,4,10,8,1,10.0230779647827,66.2899560928345,1,12,8,3
398,phys,20022018,5,10,8,1,10.0225949287415,86.3736271858215,1,12,8,3
398,phys,20022018,6,10,20,0,5.57693696022034,102.011766195297,1,12,8,3
398,phys,20022018,7,10,8,1,10.021735906601,120.073440074921,1,12,8,3
398,phys,20022018,8,10,4,1,10.0190160274506,140.154553174973,1,12,8,3
398,phys,20022018,9,10,20,1,10.0198559761047,160.222388982773,1,12,8,3
398,phys,20022018,10,10,20,1,10.0203130245209,180.356088161469,1,12,8,3
398,phys,20022018,11,10,8,1,10.0197689533234,200.439671039581,1,12,8,3
398,phys,20022018,12,10,4,0,2.11303782463074,212.61684513092,1,12,8,3
398,phys,20022018,13,10,20,1,10.0192859172821,230.673236131668,1,12,8,3
398,phys,20022018,14,10,8,1,10.0196621417999,250.740121126175,1,12,8,3
398,phys,20022018,15,10,4,0,0.600020170211792,261.387916088104,1,12,8,3
398,phys,20022018,16,10,20,1,10.0191118717194,279.439992189407,1,12,8,3
398,phys,20022018,17,10,8,0,0.519618034362793,290.00804901123,1,12,8,3
398,phys,20022018,18,10,4,0,0.331480026245117,298.370270967484,1,12,8,3
398,phys,20022018,19,10,4,0,0.518894910812378,306.92467713356,1,12,8,3
398,phys,20022018,20,10,20,1,10.0194959640503,324.975439071655,1,12,8,3
398,phys,20022018,21,10,8,0,0.550589084625244,335.590270042419,1,12,8,3
398,phys,20022018,22,10,20,1,10.0192849636078,353.64226603508,1,12,8,3
398,phys,20022018,23,10,4,0,0.425997018814087,364.132847070694,1,12,8,3
398,phys,20022018,24,10,8,0,0.410331964492798,372.566179990768,1,12,8,3
398,phys,20022018,25,10,20,1,10.0192308425903,390.62649512291,1,12,8,3
398,phys,20022018,26,10,20,1,10.0227160453796,410.697077035904,1,12,8,3
398,phys,20022018,27,14,20,1,14.0229938030243,443.864189147949,2,16,4,3
398,phys,20022018,28,14,8,0,0.441869974136353,450.367257118225,2,16,4,3
398,phys,20022018,29,14,20,1,14.0195031166077,468.41161108017,2,16,4,3
398,phys,20022018,30,14,8,0,0.441556930541992,474.917392015457,2,16,4,3
398,phys,20022018,31,14,4,0,0.45658016204834,479.398986101151,2,16,4,3
398,phys,20022018,32,14,4,0,0.0508840084075928,483.476857185364,2,16,4,3
398,phys,20022018,33,14,8,0,0.456613063812256,487.966006040573,2,16,4,3
398,phys,20022018,34,14,8,0,0.425843954086304,492.41877913475,2,16,4,3
398,phys,20022018,35,14,4,0,0.441274166107178,496.9006960392,2,16,4,3
398,phys,20022018,36,14,4,0,0.425748825073242,501.352388143539,2,16,4,3
398,phys,20022018,37,14,20,1,14.0195970535278,519.396074056625,2,16,4,3
398,phys,20022018,38,14,20,1,14.0195949077606,539.463140964508,2,16,4,3
398,phys,20022018,39,14,4,0,0.566718101501465,546.094026088715,2,16,4,3
398,phys,20022018,40,14,8,0,0.613494873046875,550.740636110306,2,16,4,3
398,phys,20022018,41,14,20,1,14.0199339389801,568.797214984894,2,16,4,3
398,phys,20022018,42,14,4,0,0.581701993942261,575.426112174988,2,16,4,3
398,phys,20022018,43,14,8,0,0.426691055297852,579.887902021408,2,16,4,3
398,phys,20022018,44,14,20,1,14.02943110466,597.957365989685,2,16,4,3
398,phys,20022018,45,14,20,1,14.0194420814514,618.031150102615,2,16,4,3
398,phys,20022018,46,14,8,0,0.442553997039795,624.521363019943,2,16,4,3
398,phys,20022018,47,14,4,0,0.942781925201416,629.488098144531,2,16,4,3
398,phys,20022018,48,14,4,0,0.410014867782593,633.922423124313,2,16,4,3
