"","Cost","Handling","Offer","Choice","RT","ExpTime","ResponseType","Block","BlockType"
"109","GRIP",10,8,2,1.0238471031189,2048.16813087463,"Forced Travel",5,1
"110","WAIT",10,8,1,10.0166640281677,2066.21107578278,"Reward",5,1
"111","GRIP",10,20,1,10.0221059322357,2086.28291797638,"Reward",5,1
"112","WAIT",10,20,1,10.0170800685883,2106.36149692535,"Reward",5,1
"113","WAIT",10,4,0,1.58178400993347,2116.4115447998,"OfferQuit",5,1
"114","GRIP",10,20,1,10.0203628540039,2134.46507096291,"Reward",5,1
"115","WAIT",10,8,1,10.0174100399017,2154.54566287994,"Reward",5,1
"116","GRIP",10,4,1,10.0193901062012,2174.6146478653,"Reward",5,1
"117","GRIP",10,8,1,10.0188400745392,2194.68168592453,"Reward",5,1
"118","GRIP",10,4,1,10.0352141857147,2214.76467084885,"Reward",5,1
"119","GRIP",10,8,1,10.0197420120239,2234.83270788193,"Reward",5,1
"120","WAIT",10,20,1,10.0174219608307,2254.89675879478,"Reward",5,1
"121","GRIP",10,20,1,10.0191311836243,2274.96554088593,"Reward",5,1
"122","WAIT",10,4,0,1.34016418457031,2285.01362299919,"OfferQuit",5,1
"123","WAIT",10,8,1,10.0166339874268,2303.06378078461,"Reward",5,1
"124","GRIP",10,20,1,10.0194170475006,2323.13295984268,"Reward",5,1
"125","GRIP",10,8,0,0.0817508697509766,2333.26265096664,"Quit",5,1
"126","WAIT",10,4,0,1.24120903015137,2341.29764795303,"OfferQuit",5,1
"127","WAIT",10,20,1,10.0169780254364,2359.3478038311,"Reward",5,1
"128","WAIT",10,8,1,10.0169727802277,2379.41490793228,"Reward",5,1
"129","GRIP",10,4,0,1.35730504989624,2389.46491289139,"OfferQuit",5,1
"130","WAIT",10,20,1,10.017599105835,2407.51497387886,"Reward",5,1
"131","GRIP",10,20,1,10.0200510025024,2427.58491778374,"Reward",5,1
"132","COGNITIVE",10,8,1,10.000431060791,2454.01610183716,"Reward",6,0
"133","WAIT",10,8,1,10.0170168876648,2474.08251595497,"Reward",6,0
"134","WAIT",10,20,1,10.0168259143829,2494.14942193031,"Reward",6,0
"135","COGNITIVE",10,20,2,10.0007498264313,2514.20009899139,"Forced Travel",6,0
"136","COGNITIVE",10,4,0,1.21856617927551,2522.23310995102,"OfferQuit",6,0
"137","WAIT",10,4,0,1.13897109031677,2530.26632785797,"OfferQuit",6,0
"138","COGNITIVE",10,20,2,6.00068998336792,2544.30046582222,"Forced Travel",6,0
"139","WAIT",10,4,0,0.555867195129395,2552.33319783211,"OfferQuit",6,0
"140","COGNITIVE",10,8,1,10.0017549991608,2570.3684887886,"Reward",6,0
"141","WAIT",10,8,0,0.719256162643433,2581.13612294197,"Quit",6,0
"142","WAIT",10,20,1,10.0168800354004,2599.18395400047,"Reward",6,0
"143","COGNITIVE",10,4,0,1.19044399261475,2609.23391294479,"OfferQuit",6,0
"144","COGNITIVE",10,8,1,10.0018301010132,2627.26937484741,"Reward",6,0
"145","WAIT",10,20,1,10.0170910358429,2647.33454799652,"Reward",6,0
"146","WAIT",10,4,0,1.58115005493164,2657.38494801521,"OfferQuit",6,0
"147","WAIT",10,8,0,1.24419808387756,2665.41806793213,"OfferQuit",6,0
"148","COGNITIVE",10,4,0,1.00088095664978,2673.45102500916,"OfferQuit",6,0
"149","COGNITIVE",10,20,1,10.0006470680237,2691.48554801941,"Reward",6,0
"150","WAIT",10,8,0,0.93175196647644,2701.53451681137,"OfferQuit",6,0
"151","WAIT",10,20,1,10.0168001651764,2719.58527994156,"Reward",6,0
"152","WAIT",10,4,0,0.879972219467163,2729.63542580605,"OfferQuit",6,0
"153","COGNITIVE",10,20,1,10.0007798671722,2747.66953778267,"Reward",6,0
"154","COGNITIVE",10,8,1,10.0002439022064,2767.71955299377,"Reward",6,0
"155","COGNITIVE",10,4,0,0.958864212036133,2777.76949381828,"OfferQuit",6,0
"156","WAIT",10,8,1,10.0167961120605,2795.81960391998,"Reward",6,0
"157","COGNITIVE",10,20,1,10.0008261203766,2815.87032485008,"Reward",6,0
"158","COGNITIVE",10,4,0,0.0479450225830078,2825.96789383888,"Quit",6,0
"159","WAIT",10,20,1,10.0167601108551,2844.02014780045,"Reward",6,0
"160","COGNITIVE",10,8,1,10.0007328987122,2864.07085299492,"Reward",6,0
